hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index
vigo,0,3,0.004930,0.746060,convex,0.000000,6
vigo,1,1,0.003810,0.500000,convex,0.000000,0
vigo,1,2,0.003810,0.665200,convex,0.000000,182
vigo,1,3,0.003810,0.726220,convex,0.000000,183
washington,0,1,0.017420,0.500000,convex,0.000000,0
washington,0,2,0.017420,0.666660,convex,0.000000,184
washington,0,3,0.017420,0.749220,convex,0.000000,104
washington,1,1,0.010850,0.500000,convex,0.000000,0
washington,1,2,0.010850,0.588600,convex,0.000000,185
washington,1,3,0.010850,0.608170,convex,0.000000,186
yorktown,0,1,0.003920,0.500000,convex,0.000000,0
yorktown,0,2,0.003920,0.666490,convex,0.000000,187
yorktown,0,3,0.003920,0.742270,convex,0.000000,188
yorktown,1,1,0.003960,0.500000,convex,0.000000,0
yorktown,1,2,0.003960,0.603850,convex,0.000000,189
yorktown,1,3,0.003960,0.621610,convex,0.000000,190
perfect_hardware,0,1,0.001300,0.500000,convex,0.000000,0
perfect_hardware,0,2,0.001300,0.666670,convex,0.000000,191
perfect_hardware,0,3,0.001300,0.750000,convex,0.000000,192
