hardware,embedding_index,method,horizon,algorithm_index,baseline_index,algorithm_prob,baseline_prob,diff
johannesburg,0,bellman,7,5,158,0.999930,0.998980,0.000950
johannesburg,1,bellman,2,0,152,0.826740,0.826740,-0.000000
johannesburg,1,bellman,3,1,154,0.826740,0.826740,-0.000000
johannesburg,1,bellman,4,2,155,0.920110,0.920110,-0.000000
johannesburg,1,bellman,5,3,156,0.920510,0.920110,0.000400
johannesburg,1,bellman,6,6,157,0.960130,0.960130,0.000000
johannesburg,1,bellman,7,5,158,0.960670,0.960130,0.000540
kawasaki,0,bellman,2,0,152,0.996420,0.996420,-0.000000
kawasaki,0,bellman,3,1,154,0.996420,0.996420,-0.000000
kawasaki,0,bellman,4,2,155,0.999810,0.999810,0.000000
kawasaki,0,bellman,5,3,156,0.999960,0.999810,0.000150
kawasaki,0,bellman,6,4,157,0.999990,0.999840,0.000150
kawasaki,0,bellman,7,5,158,1.000000,0.999840,0.000160
kawasaki,1,bellman,2,0,152,0.672570,0.672570,0.000000
kawasaki,1,bellman,3,1,154,0.672570,0.672570,0.000000
kawasaki,1,bellman,4,2,155,0.748570,0.748570,0.000000
kawasaki,1,bellman,5,3,156,0.748590,0.748570,0.000020
kawasaki,1,bellman,6,6,157,0.798770,0.798770,-0.000000
kawasaki,1,bellman,7,5,158,0.798810,0.798770,0.000040
kolkata,0,bellman,2,0,152,0.952840,0.952840,0.000000
kolkata,0,bellman,3,13,154,0.952840,0.952840,0.000000
kolkata,0,bellman,4,2,155,0.992830,0.992830,0.000000
kolkata,0,bellman,5,14,156,0.993610,0.992830,0.000780
kolkata,0,bellman,6,6,157,0.998130,0.998130,0.000000
kolkata,0,bellman,7,15,158,0.999010,0.998130,0.000880
kolkata,1,bellman,2,0,152,0.995030,0.995030,-0.000000
kolkata,1,bellman,3,1,154,0.995030,0.995030,-0.000000
kolkata,1,bellman,4,2,155,0.999860,0.999860,-0.000000
kolkata,1,bellman,5,3,156,0.999930,0.999860,0.000070
kolkata,1,bellman,6,4,157,0.999990,0.999930,0.000060
kolkata,1,bellman,7,5,158,1.000000,0.999930,0.000070
kyiv,0,bellman,2,0,152,0.998170,0.998170,-0.000000
kyiv,0,bellman,3,1,154,0.998170,0.998170,-0.000000
kyiv,0,bellman,4,2,155,0.999870,0.999870,-0.000000
kyiv,0,bellman,5,3,156,0.999990,0.999870,0.000120
kyiv,0,bellman,6,4,157,1.000000,0.999880,0.000120
kyiv,0,bellman,7,5,158,1.000000,0.999880,0.000120
kyiv,1,bellman,2,0,152,0.503170,0.503170,-0.000000
kyiv,1,bellman,3,1,154,0.503170,0.503170,-0.000000
kyiv,1,bellman,4,2,155,0.504760,0.504760,-0.000000
kyiv,1,bellman,5,3,156,0.504760,0.504760,-0.000000
kyiv,1,bellman,6,6,157,0.505950,0.505950,-0.000000
kyiv,1,bellman,7,5,158,0.505950,0.505950,-0.000000
kyoto,0,bellman,2,0,152,0.995630,0.995630,-0.000000
kyoto,0,bellman,3,1,154,0.995630,0.995630,-0.000000
kyoto,0,bellman,4,2,155,0.999880,0.999880,0.000000
kyoto,0,bellman,5,3,156,0.999940,0.999880,0.000060
kyoto,0,bellman,6,4,157,0.999990,0.999930,0.000060
kyoto,0,bellman,7,5,158,1.000000,0.999930,0.000070
kyoto,1,bellman,2,0,152,0.579450,0.579450,0.000000
kyoto,1,bellman,3,1,154,0.579450,0.579450,0.000000
kyoto,1,bellman,4,2,155,0.618160,0.618160,-0.000000
kyoto,1,bellman,5,3,156,0.618190,0.618160,0.000030
kyoto,1,bellman,6,6,157,0.646470,0.646470,0.000000
kyoto,1,bellman,7,5,158,0.646510,0.646470,0.000040
