hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index
kawasaki,0,3,0.006500,0.996890,bellman,0.000000,1
kawasaki,0,4,0.006500,0.999960,bellman,0.000000,2
kawasaki,0,5,0.006500,0.999970,bellman,0.000000,3
kawasaki,0,6,0.006500,0.999990,bellman,1.000000,4
kawasaki,0,7,0.006500,1.000000,bellman,5.000000,5
kawasaki,1,2,0.011710,0.646850,bellman,0.000000,0
kawasaki,1,3,0.011710,0.646880,bellman,0.000000,1
kawasaki,1,4,0.011710,0.713910,bellman,0.000000,2
kawasaki,1,5,0.011710,0.713930,bellman,0.000000,7
kawasaki,1,6,0.011710,0.759870,bellman,1.000000,6
kawasaki,1,7,0.011710,0.759890,bellman,5.000000,8
kolkata,0,2,0.004740,0.995080,bellman,0.000000,0
kolkata,0,3,0.004740,0.995080,bellman,0.000000,1
kolkata,0,4,0.004740,0.999910,bellman,0.000000,2
kolkata,0,5,0.004740,0.999930,bellman,0.000000,3
kolkata,0,6,0.004740,0.999990,bellman,1.000000,4
kolkata,0,7,0.004740,1.000000,bellman,5.000000,5
kolkata,1,2,0.003110,0.953450,bellman,0.000000,0
kolkata,1,3,0.003110,0.953520,bellman,0.000000,1
kolkata,1,4,0.003110,0.993430,bellman,0.000000,2
kolkata,1,5,0.003110,0.993730,bellman,0.000000,3
kolkata,1,6,0.003110,0.998730,bellman,1.000000,6
kolkata,1,7,0.003110,0.999050,bellman,5.000000,5
kyiv,0,2,0.002260,0.999080,bellman,0.000000,0
kyiv,0,3,0.002260,0.999080,bellman,0.000000,1
kyiv,0,4,0.002260,0.999980,bellman,0.000000,2
kyiv,0,5,0.002260,1.000000,bellman,0.000000,3
kyiv,0,6,0.002260,1.000000,bellman,1.000000,4
kyiv,0,7,0.002260,1.000000,bellman,5.000000,5
kyiv,1,2,0.014400,0.718150,bellman,0.000000,0
kyiv,1,3,0.014400,0.718180,bellman,0.000000,1
kyiv,1,4,0.014400,0.800490,bellman,0.000000,2
kyiv,1,5,0.014400,0.816580,bellman,0.000000,3
kyiv,1,6,0.014400,0.855430,bellman,1.000000,4
kyiv,1,7,0.014400,0.870480,bellman,5.000000,5
kyoto,0,2,0.001540,0.995700,bellman,0.000000,0
kyoto,0,3,0.001540,0.995700,bellman,0.000000,1
kyoto,0,4,0.001540,0.999940,bellman,0.000000,2
kyoto,0,5,0.001540,0.999940,bellman,0.000000,7
kyoto,0,6,0.001540,1.000000,bellman,1.000000,6
kyoto,0,7,0.001540,1.000000,bellman,4.000000,8
kyoto,1,2,0.012510,0.579540,bellman,0.000000,0
kyoto,1,3,0.012510,0.579580,bellman,0.000000,1
kyoto,1,4,0.012510,0.618260,bellman,0.000000,2
kyoto,1,5,0.012510,0.618310,bellman,0.000000,3
kyoto,1,6,0.012510,0.646570,bellman,1.000000,6
kyoto,1,7,0.012510,0.646620,bellman,5.000000,5
lagos,0,2,0.002480,0.983280,bellman,0.000000,0
lagos,0,3,0.002480,0.983290,bellman,0.000000,1
lagos,0,4,0.002480,0.999150,bellman,0.000000,2
lagos,0,5,0.002480,0.999170,bellman,0.000000,3
lagos,0,6,0.002480,0.999930,bellman,1.000000,6
lagos,0,7,0.002480,0.999950,bellman,5.000000,5
lagos,1,2,0.002320,0.536280,bellman,0.000000,0
lagos,1,3,0.002320,0.536320,bellman,0.000000,1
lagos,1,4,0.002320,0.554280,bellman,0.000000,2
lagos,1,5,0.002320,0.554310,bellman,0.000000,7
lagos,1,6,0.002320,0.567710,bellman,1.000000,6
lagos,1,7,0.002320,0.567730,bellman,5.000000,9
lima,0,2,0.000760,0.983400,bellman,0.000000,0
lima,0,3,0.000760,0.983410,bellman,0.000000,1
lima,0,4,0.000760,0.999180,bellman,0.000000,2
lima,0,5,0.000760,0.999180,bellman,0.000000,7
lima,0,6,0.000760,0.999960,bellman,1.000000,6
lima,0,7,0.000760,0.999960,bellman,4.000000,8
lima,1,2,0.000810,0.942560,bellman,0.000000,0
lima,1,3,0.000810,0.942610,bellman,0.000000,1
lima,1,4,0.000810,0.990470,bellman,0.000000,2
lima,1,5,0.000810,0.990480,bellman,0.000000,7
lima,1,6,0.000810,0.998260,bellman,1.000000,6
lima,1,7,0.000810,0.998260,bellman,4.000000,8
london,0,2,0.002370,0.983170,bellman,0.000000,0
london,0,3,0.002370,0.983180,bellman,0.000000,1
london,0,4,0.002370,0.999000,bellman,0.000000,2
london,0,5,0.002370,0.999170,bellman,0.000000,3
london,0,6,0.002370,0.999810,bellman,1.000000,4
london,0,7,0.002370,0.999950,bellman,5.000000,5
london,1,2,0.000780,0.835080,bellman,0.000000,0
london,1,3,0.000780,0.835150,bellman,0.000000,1
london,1,4,0.000780,0.927350,bellman,0.000000,2
london,1,5,0.000780,0.927380,bellman,0.000000,7
london,1,6,0.000780,0.965480,bellman,1.000000,6
london,1,7,0.000780,0.965490,bellman,4.000000,8
makarresh,0,2,0.002010,0.998330,bellman,0.000000,0
makarresh,0,3,0.002010,0.998330,bellman,0.000000,1
makarresh,0,4,0.002010,0.999990,bellman,0.000000,2
makarresh,0,5,0.002010,0.999990,bellman,0.000000,7
makarresh,0,6,0.002010,1.000000,bellman,1.000000,6
makarresh,0,7,0.002010,1.000000,bellman,4.000000,8
makarresh,1,2,0.009980,0.999550,bellman,0.000000,10
makarresh,1,3,0.009980,0.999550,bellman,0.000000,11
makarresh,1,4,0.009980,1.000000,bellman,0.000000,12
makarresh,1,5,0.009980,1.000000,bellman,0.000000,13
makarresh,1,6,0.009980,1.000000,bellman,0.000000,14
makarresh,1,7,0.009980,1.000000,bellman,1.000000,15
melbourne,0,2,0.001970,0.973450,bellman,0.000000,0
melbourne,0,3,0.001970,0.973460,bellman,0.000000,1
melbourne,0,4,0.001970,0.997870,bellman,0.000000,2
melbourne,0,5,0.001970,0.997930,bellman,0.000000,3
melbourne,0,6,0.001970,0.999760,bellman,1.000000,6
melbourne,0,7,0.001970,0.999820,bellman,5.000000,5
