algorithm_index,min_success0,avg_success0,max_success0,min_success1,avg_success1,max_success1,min_meas_succ,avg_meas_succ,max_meas_succ,min_diff_meas,avg_diff_meas,max_diff_meas,min_abs_diff_meas,avg_abs_diff_meas,max_abs_diff_meas,min_succ_1Q,avg_succ_1Q,max_succ_1Q,min_succ_2Q,avg_succ_2Q,max_succ_2Q,num_hardwares
105,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.9157,0.0,0.0,0.0,0.0,0.0,0.0,0.999709,0.9998545,1.0,100,0.0,0.0,1
106,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.999571,0.9997855,1.0,100,0.0,0.0,1
107,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.999571,0.9997855,1.0,100,0.0,0.0,1
108,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.999571,0.9997855,1.0,100,0.0,0.0,1
109,0.9445,0.9445,0.9445,0.9445,0.9445,0.9445,0.9445,0.9445,0.9445,0.0,0.0,0.0,0.0,0.0,0.0,0.999587,0.9997935,1.0,100,0.0,0.0,1
110,0.9445,0.9445,0.9445,0.9445,0.9445,0.9445,0.9445,0.9445,0.9445,0.0,0.0,0.0,0.0,0.0,0.0,0.999587,0.9997935,1.0,100,0.0,0.0,1
111,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.0,0.0,0.0,0.0,0.0,0.0,0.998548,0.998548,0.998548,100,0.0,0.0,1
112,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.0,0.0,0.0,0.0,0.0,0.0,0.998548,0.998548,0.998548,100,0.0,0.0,1
113,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.0,0.0,0.0,0.0,0.0,0.0,0.998548,0.998548,0.998548,100,0.0,0.0,1
114,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.0,0.0,0.0,0.0,0.0,0.0,0.998724,0.998724,0.998724,100,0.0,0.0,1
115,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.0,0.0,0.0,0.0,0.0,0.0,0.998724,0.998724,0.998724,100,0.0,0.0,1
116,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.8273,0.0,0.0,0.0,0.0,0.0,0.0,0.998724,0.998724,0.998724,100,0.0,0.0,1
117,0.9964,0.996491,0.996582,0.9964,0.996491,0.996582,0.9964,0.996491,0.996582,0.0,0.0,0.0,0.0,0.0,0.0,0.999524,0.99982975,1.0,100,0.0,0.0,2
118,0.996582,0.996582,0.996582,0.996582,0.996582,0.996582,0.996582,0.996582,0.996582,0.0,0.0,0.0,0.0,0.0,0.0,0.999524,0.999762,1.0,100,0.0,0.0,1
119,0.9964,0.996491,0.996582,0.9964,0.996491,0.996582,0.9964,0.996491,0.996582,0.0,0.0,0.0,0.0,0.0,0.0,0.999524,0.99982975,1.0,100,0.0,0.0,2
120,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.0,0.0,0.0,0.0,0.0,0.0,0.99964,0.9998199999999999,1.0,100,0.0,0.0,1
121,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.0,0.0,0.0,0.0,0.0,0.0,0.99964,0.9998199999999999,1.0,100,0.0,0.0,1
122,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.672607,0.0,0.0,0.0,0.0,0.0,0.0,0.99964,0.9998199999999999,1.0,100,0.0,0.0,1
123,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.0,0.0,0.0,0.0,0.0,0.0,0.997151,0.9985755000000001,1.0,100,0.0,0.0,1
124,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.0,0.0,0.0,0.0,0.0,0.0,0.997151,0.9985755000000001,1.0,100,0.0,0.0,1
125,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.9537,0.0,0.0,0.0,0.0,0.0,0.0,0.997151,0.9985755000000001,1.0,100,0.0,0.0,1
126,0.9951,0.9951,0.9951,0.9951,0.9951,0.9951,0.9951,0.9951,0.9951,0.0,0.0,0.0,0.0,0.0,0.0,0.999796,0.999898,1.0,100,0.0,0.0,1
127,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.0,0.0,0.0,0.0,0.0,0.0,0.999638,0.999819,1.0,100,0.0,0.0,1
128,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.0,0.0,0.0,0.0,0.0,0.0,0.999638,0.999819,1.0,100,0.0,0.0,1
129,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.998291,0.0,0.0,0.0,0.0,0.0,0.0,0.999638,0.999819,1.0,100,0.0,0.0,1
130,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.0,0.0,0.0,0.0,0.0,0.0,0.999861,0.9999305,1.0,100,0.0,0.0,1
131,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.0,0.0,0.0,0.0,0.0,0.0,0.999861,0.9999305,1.0,100,0.0,0.0,1
132,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.503174,0.0,0.0,0.0,0.0,0.0,0.0,0.999861,0.9999305,1.0,100,0.0,0.0,1
133,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.0,0.0,0.0,0.0,0.0,0.0,0.999802,0.9999009999999999,1.0,100,0.0,0.0,1
134,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.0,0.0,0.0,0.0,0.0,0.0,0.999802,0.9999009999999999,1.0,100,0.0,0.0,1
